,press_location_r,press_location_c,FA_sum,feature_d_FA_sum,feature_SFA_x,feature_SFA_y,feature_SFA_z,feature_dSA_x,feature_dSA_y,feature_dSA_z,feature_FA_event,feature_SA_event_x,feature_SA_event_y,feature_SA_event_z,finger,section,milliseconds,Sample Index
7485,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3438.0,499.0
7486,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3438.0,499.0
7487,0.3999999999999999,0.6000000000000001,222.0,-1.0,0.0,0.25225225225225223,0.04054054054054054,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3438.0,499.0
7488,1.5,1.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3438.0,499.0
7489,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3438.0,499.0
7490,2.4,1.4,251.0,-2.0,-0.42231075697211157,0.2948207171314741,-0.5577689243027888,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,2.0,3438.0,499.0
7491,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3438.0,499.0
7492,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3438.0,499.0
7493,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3438.0,499.0
7494,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3438.0,499.0
7495,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3438.0,499.0
7496,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3438.0,499.0
7497,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3438.0,499.0
7498,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3438.0,499.0
7499,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,3438.0,499.0
7500,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3445.0,500.0
7501,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3445.0,500.0
7502,0.3999999999999999,0.6000000000000001,223.0,1.0,0.0,0.24663677130044842,0.03587443946188341,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,2.0,3445.0,500.0
7503,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3445.0,500.0
7504,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3445.0,500.0
7505,2.4,1.4,251.0,0.0,-0.41832669322709165,0.2948207171314741,-0.5617529880478087,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,2.0,3445.0,500.0
7506,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3445.0,500.0
7507,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3445.0,500.0
7508,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3445.0,500.0
7509,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3445.0,500.0
7510,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3445.0,500.0
7511,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3445.0,500.0
7512,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3445.0,500.0
7513,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3445.0,500.0
7514,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,3445.0,500.0
7515,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3451.0,501.0
7516,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3451.0,501.0
7517,0.3999999999999999,0.6000000000000001,223.0,0.0,0.0,0.25112107623318386,0.026905829596412557,0.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,2.0,3451.0,501.0
7518,1.5,1.5,0.0,0.0,0.0,0.0,0.0,-2.0,-1.0,-3.0,0.0,0.0,0.0,0.0,1.0,0.0,3451.0,501.0
7519,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3451.0,501.0
7520,2.6,1.4,230.0,-21.0,-0.4652173913043478,0.3217391304347826,-0.6173913043478261,-2.0,0.0,-1.0,-1.0,0.0,0.0,0.0,1.0,2.0,3451.0,501.0
7521,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3451.0,501.0
7522,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3451.0,501.0
7523,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3451.0,501.0
7524,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3451.0,501.0
7525,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3451.0,501.0
7526,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3451.0,501.0
7527,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3451.0,501.0
7528,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3451.0,501.0
7529,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,3451.0,501.0
7530,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3459.0,502.0
7531,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3459.0,502.0
7532,0.3999999999999999,0.6000000000000001,224.0,1.0,0.0,0.24553571428571427,0.049107142857142856,0.0,-1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,3459.0,502.0
7533,1.5,1.5,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3459.0,502.0
7534,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3459.0,502.0
7535,2.6,1.4,230.0,0.0,-0.45652173913043476,0.33043478260869563,-0.6086956521739131,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,3459.0,502.0
7536,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3459.0,502.0
7537,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3459.0,502.0
7538,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3459.0,502.0
7539,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3459.0,502.0
7540,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3459.0,502.0
7541,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3459.0,502.0
7542,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3459.0,502.0
7543,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3459.0,502.0
7544,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,3459.0,502.0
7545,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3465.0,503.0
7546,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3465.0,503.0
7547,0.3999999999999999,0.6000000000000001,225.0,1.0,-0.017777777777777778,0.24,0.05333333333333334,-4.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3465.0,503.0
7548,1.5,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,3465.0,503.0
7549,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3465.0,503.0
7550,2.6,1.4,231.0,1.0,-0.4588744588744589,0.329004329004329,-0.6017316017316018,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3465.0,503.0
7551,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3465.0,503.0
7552,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3465.0,503.0
7553,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3465.0,503.0
7554,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3465.0,503.0
7555,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3465.0,503.0
7556,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3465.0,503.0
7557,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3465.0,503.0
7558,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3465.0,503.0
7559,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,3465.0,503.0
7560,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3472.0,504.0
7561,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3472.0,504.0
7562,0.3999999999999999,0.6000000000000001,224.0,-1.0,-0.017857142857142856,0.24107142857142858,0.044642857142857144,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,2.0,3472.0,504.0
7563,1.5,1.5,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3472.0,504.0
7564,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3472.0,504.0
7565,2.6,1.4,231.0,0.0,-0.4588744588744589,0.329004329004329,-0.5930735930735931,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,3472.0,504.0
7566,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3472.0,504.0
7567,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3472.0,504.0
7568,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3472.0,504.0
7569,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3472.0,504.0
7570,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3472.0,504.0
7571,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3472.0,504.0
7572,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3472.0,504.0
7573,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3472.0,504.0
7574,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,3472.0,504.0
7575,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3479.0,505.0
7576,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3479.0,505.0
7577,0.3999999999999999,0.6000000000000001,224.0,0.0,-0.017857142857142856,0.24107142857142858,0.049107142857142856,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3479.0,505.0
7578,1.5,1.5,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,3479.0,505.0
7579,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3479.0,505.0
7580,2.6,1.4,232.0,1.0,-0.46120689655172414,0.3232758620689655,-0.5862068965517241,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3479.0,505.0
7581,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3479.0,505.0
7582,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3479.0,505.0
7583,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3479.0,505.0
7584,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3479.0,505.0
7585,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3479.0,505.0
7586,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3479.0,505.0
7587,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3479.0,505.0
7588,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3479.0,505.0
7589,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,3479.0,505.0
7590,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3486.0,506.0
7591,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3486.0,506.0
7592,0.3999999999999999,0.6000000000000001,224.0,0.0,-0.026785714285714284,0.23660714285714285,0.05803571428571429,-2.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3486.0,506.0
7593,1.5,1.5,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-3.0,0.0,0.0,0.0,0.0,1.0,0.0,3486.0,506.0
7594,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3486.0,506.0
7595,2.6,1.4,232.0,0.0,-0.45689655172413796,0.3232758620689655,-0.5905172413793104,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,2.0,3486.0,506.0
7596,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3486.0,506.0
7597,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3486.0,506.0
7598,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3486.0,506.0
7599,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3486.0,506.0
7600,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3486.0,506.0
7601,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3486.0,506.0
7602,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3486.0,506.0
7603,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3486.0,506.0
7604,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,3486.0,506.0
7605,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3493.0,507.0
7606,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3493.0,507.0
7607,0.3999999999999999,0.6000000000000001,224.0,0.0,-0.026785714285714284,0.23214285714285715,0.05803571428571429,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3493.0,507.0
7608,1.5,1.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3493.0,507.0
7609,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3493.0,507.0
7610,2.6,1.4,233.0,1.0,-0.45493562231759654,0.31759656652360513,-0.592274678111588,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,2.0,3493.0,507.0
7611,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3493.0,507.0
7612,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3493.0,507.0
7613,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3493.0,507.0
7614,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3493.0,507.0
7615,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3493.0,507.0
7616,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3493.0,507.0
7617,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3493.0,507.0
7618,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3493.0,507.0
7619,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,3493.0,507.0
7620,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,508.0
7621,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3500.0,508.0
7622,0.3999999999999999,0.6000000000000001,223.0,-1.0,-0.026905829596412557,0.242152466367713,0.053811659192825115,0.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,2.0,3500.0,508.0
7623,1.5,1.5,0.0,0.0,0.0,0.0,0.0,2.0,1.0,-2.0,0.0,0.0,0.0,0.0,1.0,0.0,3500.0,508.0
7624,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3500.0,508.0
7625,2.6,1.4,234.0,1.0,-0.46153846153846156,0.31196581196581197,-0.594017094017094,-2.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,2.0,3500.0,508.0
7626,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3500.0,508.0
7627,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3500.0,508.0
7628,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3500.0,508.0
7629,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3500.0,508.0
7630,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3500.0,508.0
7631,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3500.0,508.0
7632,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3500.0,508.0
7633,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3500.0,508.0
7634,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,3500.0,508.0
7635,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3507.0,509.0
7636,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3507.0,509.0
7637,0.3999999999999999,0.6000000000000001,222.0,-1.0,-0.018018018018018018,0.24774774774774774,0.04054054054054054,2.0,1.0,-3.0,0.0,0.0,0.0,0.0,0.0,2.0,3507.0,509.0
7638,1.5,1.5,0.0,0.0,0.0,0.0,0.0,-3.0,-1.0,-2.0,0.0,0.0,0.0,0.0,1.0,0.0,3507.0,509.0
7639,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3507.0,509.0
7640,2.6,1.4,233.0,-1.0,-0.4592274678111588,0.3090128755364807,-0.6051502145922747,1.0,-1.0,-2.0,0.0,0.0,0.0,0.0,1.0,2.0,3507.0,509.0
7641,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3507.0,509.0
7642,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3507.0,509.0
7643,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3507.0,509.0
7644,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3507.0,509.0
7645,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3507.0,509.0
7646,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3507.0,509.0
7647,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3507.0,509.0
7648,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3507.0,509.0
7649,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,3507.0,509.0
7650,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3513.0,510.0
7651,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3513.0,510.0
7652,0.3999999999999999,0.6000000000000001,223.0,1.0,-0.017937219730941704,0.24663677130044842,0.04484304932735426,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3513.0,510.0
7653,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,3513.0,510.0
7654,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3513.0,510.0
7655,2.4,1.4,254.0,21.0,-0.4251968503937008,0.2874015748031496,-0.5708661417322834,-1.0,1.0,-4.0,1.0,0.0,0.0,0.0,1.0,2.0,3513.0,510.0
7656,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3513.0,510.0
7657,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3513.0,510.0
7658,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3513.0,510.0
7659,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3513.0,510.0
